median_expr,tcc_label
-0.525929989,Pancreas
-0.115521549,LUAD
0.174869269,Large Bowel
-0.28262509,LUAD
-0.123683924,Large Bowel
0.61222594,Lung NOS
0.063641146,LUAD
-0.060814496,Lung NOS
-0.517415715,Rectum-Anus
-0.158833192,Large Bowel
-1.194906592,NeuroCarcinoid
0.382675164,LUSC
0.278532147,Pancreas
0.38522668,Rectum-Anus
-0.309215799,PAM50_LumA
0.402225456,PAM50_Basal
-0.195760477,PAM50_LumA
-0.238179906,PAM50_LumA
-0.550925695,PAM50_LumB
-0.08938087,PAM50_LumA
-0.426658141,PAM50_LumB
0.611338755,PAM50_Basal
0.048055028,HGG
-0.135582763,PAM50_LumA
0.064275013,PAM50_LumB
-0.35604384,PAM50_LumB
-0.398396686,PAM50_LumA
-0.340708136,PAM50_Normal
-0.322645951,PAM50_LumA
-0.08233546,PAM50_Normal
0.135238947,PAM50_Normal
-0.110786209,PAM50_Her2
-0.165766251,PAM50_LumB
0.549369381,PAM50_Basal
-0.10448694,PAM50_Her2
-0.259918054,PAM50_Normal
-0.565920219,PAM50_LumA
0.702347278,PAM50_Basal
0.075396399,Large Bowel
-0.27881461,PAM50_LumB
-0.081894594,Prostate
-0.3177257,Prostate
-0.793949455,Prostate
-0.05607789,Prostate
-0.13112142,Prostate
-0.188143874,Prostate
-0.257052656,Prostate
-0.020555139,Prostate
0.007340438,Prostate
-0.310499272,Prostate
0.013253017,Prostate
-0.110468641,Prostate
-0.080616723,Prostate
-0.899417005,Prostate
-0.097797621,Prostate
-0.359546472,Prostate
-0.109178649,Prostate
-0.427194272,Prostate
-0.165744303,Prostate
-0.224470358,Prostate
-0.168009203,Prostate
-0.244908219,Prostate
-0.270950884,Prostate
-0.039331861,Prostate
0.270175739,Prostate
0.518705177,Pancreas
0.084214522,Pancreas
-0.332093707,Pancreas
-1.611004749,NeuroCarcinoid_Pancreas
-0.419341726,Pancreas
-0.004208057,Large Bowel
0.195027587,Pancreas
-0.806067649,NeuroCarcinoid_Pancreas
-0.480127217,Pancreas
-0.162366904,NeuroCarcinoid_Pancreas
-0.955143305,NeuroCarcinoid_Pancreas
0.328779435,Large Bowel
-0.432403382,Pancreas
-0.258954329,Pancreas
-0.095467637,Large Bowel
-0.343040303,Large Bowel
-0.863753232,NeuroCarcinoid_Pancreas
0.302959545,Large Bowel
-0.383224933,Pancreas
-0.283791906,Pancreas
-0.057062705,Rectum-Anus
-0.141457605,Large Bowel
-0.432013988,Large Bowel
0.087657704,Kidney
-0.503510029,PAM50_Basal
-0.020487856,HGG
-0.426839324,HGG
-0.082382502,PAM50_Her2
-0.395923301,HGG
-0.969457993,LGG
-0.472323992,PAM50_LumA
-0.57157599,HGG
0.301528673,PAM50_Her2
-0.504031165,HGG
-0.405706731,PAM50_LumA
-0.695537956,PAM50_Her2
-0.462491674,PAM50_Normal
-0.171187395,PAM50_Her2
-0.147462627,HGG
-0.220438628,PAM50_LumB
0.026797093,PAM50_Her2
-0.190598209,HGG
-0.43979208,PAM50_LumA
-0.412912851,PAM50_LumA
-0.299973685,HGG
-0.869649891,LGG
-0.263970181,HGG
-0.583894685,Kidney
-0.82206096,Kidney
-0.341485222,HGG
-0.695975807,Kidney
-0.849652565,Kidney
-0.63962022,Kidney
0.1388334,HGG
-0.504650481,Kidney
-0.883241062,Kidney
-0.516556915,HGG
-0.458642459,Kidney
-0.730509529,Kidney
-0.180186442,Kidney
-0.450127628,Kidney
-1.017047156,Kidney
0.116730911,Kidney
-0.409560166,Kidney
-0.682566058,Kidney
0.419876296,PAM50_Basal
-0.28284733,Large Bowel
-0.501604336,Kidney
-0.956784632,Kidney
-0.428713144,Kidney
-0.683110931,Kidney
0.194138886,Rectum-Anus
0.441677758,Large Bowel
-0.236992543,Large Bowel
0.178693919,Large Bowel
0.092392227,Rectum-Anus
0.694406851,Large Bowel
0.403520907,Rectum-Anus
-0.466448966,Large Bowel
0.016687398,Large Bowel
-0.243949521,Large Bowel
0.066677203,Large Bowel
-0.602052348,Large Bowel
-0.086203342,NeuroCarcinoid
-0.336227956,Rectum-Anus
0.602696059,Large Bowel
0.175985824,Large Bowel
-0.155723695,Rectum-Anus
-0.398658668,Rectum-Anus
0.337112798,Large Bowel
-0.372625683,Large Bowel
-0.155824573,Large Bowel
0.605343402,Large Bowel
-0.103705958,Large Bowel
0.294205358,Large Bowel
-0.213659881,Large Bowel
-0.096403019,Large Bowel
0.234828519,Large Bowel
-0.029008955,Large Bowel
0.175571339,Large Bowel
0.759453532,Rectum-Anus
-0.124157996,Large Bowel
-0.106178341,Large Bowel
-0.149639026,Large Bowel
-0.627916473,Large Bowel
0.468213547,Large Bowel
-0.025766525,PAM50_LumA
-0.079300656,Large Bowel
-0.001326798,Large Bowel
0.163252022,Large Bowel
0.211671943,Large Bowel
1.283394857,Rectum-Anus
-0.154709463,Large Bowel
-0.390299209,Rectum-Anus
0.040645502,Large Bowel
-0.038869182,Pancreas
0.429230191,PAM50_Basal
-0.702275597,PAM50_Normal
-0.249377773,PAM50_LumA
-0.149470773,Prostate
0.000748304,Prostate
-0.779137527,Prostate
0.075879037,Prostate
0.17897259,Prostate
-0.288906199,Prostate
0.015241031,Large Bowel
0.270929095,Large Bowel
0.302076029,Prostate
0.166659076,Prostate
-0.198116802,Prostate
0.372937992,Prostate
0.126774409,Prostate
-0.037657233,Prostate
-0.045772323,Prostate
-0.449495346,Prostate
-0.246378631,Prostate
0.120883124,Prostate
-0.27516915,Prostate
0.487963982,Stomach
0.280224703,Prostate
-0.324733318,Prostate
0.401551798,Prostate
0.273478612,Prostate
0.278220277,Prostate
-0.336630723,Prostate
-0.155091265,Prostate
-0.032489391,Prostate
-0.114295477,Prostate
0.146023188,Prostate
0.039699717,Prostate
0.393016969,Prostate
-0.317989953,Prostate
-0.009436247,Prostate
-0.23769721,Prostate
0.018676903,Prostate
-0.009671243,Prostate
0.047413497,Prostate
-0.166031571,Prostate
-0.284677224,Prostate
-0.354629005,Prostate
0.211060053,Prostate
-0.162565453,Prostate
0.017431981,Prostate
0.074938573,Prostate
-0.002918337,Prostate
0.382163174,Prostate
-0.348533271,Prostate
-0.274814156,Prostate
-0.021032022,Prostate
0.064850381,Prostate
0.055379145,Prostate
-0.291117628,Prostate
0.207346818,Prostate
-0.033218287,Prostate
-0.333347791,Prostate
-0.342059394,Prostate
0.525091416,LUAD
-0.186944216,Large Bowel
-0.230411308,LUAD
-0.380550273,LUAD
-0.246456641,LUAD
-0.374893012,LUAD
-1.338085095,NeuroCarcinoid_Lung
-0.407466076,Large Bowel
-0.148603793,LUAD
0.987911616,LUSC
0.070909419,Large Bowel
0.434207577,Large Bowel
-0.146296024,LUAD
-0.504833258,Large Bowel
-0.074793841,Large Bowel
-0.1032948,LUAD
0.182863783,LUAD
-0.120368522,Large Bowel
0.676777359,LUSC
-0.453732788,NeuroCarcinoid_Lung
-0.322250003,LUSC
0.472078018,Lung NOS
-0.148310067,Large Bowel
0.467137513,Large Bowel
-0.27007967,LUAD
-0.583759203,Large Bowel
-0.217532372,LUSC
0.538088624,LUAD
0.011118033,LUAD
0.597483274,LUSC
0.212824489,LUAD
-0.046341592,LUAD
0.993393998,LUSC
0.786358948,LUSC
0.114092019,LUAD
1.54379648,LUSC
0.352914753,LUAD
0.52690508,LUAD
-0.23033256,LUAD
-0.022770744,Lung NOS
0.697000631,LUAD
0.926759677,LUSC
0.150464559,LUSC
0.170548551,LUAD
0.634874886,Lung NOS
1.101617578,LUSC
1.222753494,LUSC
-0.008980018,LUAD
1.564649215,LUSC
0.466309646,LUSC
0.795079609,LUSC
1.18344186,LUSC
0.574204018,LUSC
0.777450792,LUSC
0.014396908,LUAD
-0.35115868,LUAD
0.772937628,LUAD
0.24255983,Lung NOS
0.404950434,LUAD
0.172911834,LUAD
1.048994987,Lung NOS
0.22051004,LUSC
-0.402348709,LUAD
0.331106338,LUSC
-0.356845246,LUAD
0.346793561,LUAD
0.674118243,LUAD
1.599080927,LUSC
0.215529846,LUAD
0.261588674,Lung NOS
1.261998138,Lung NOS
0.452891367,LUAD
0.319401433,LUSC
-0.118096897,LUAD
0.456769688,Lung NOS
-0.264196918,Lung NOS
0.291459317,Lung NOS
0.419000202,Lung NOS
1.118475953,Lung NOS
-0.070851949,LUAD
0.107758921,LUSC
0.090569106,LUAD
0.211405977,LUAD
-0.138756091,LUAD
0.602326376,LUAD
-0.188958429,LUAD
0.583003079,LUAD
-0.729332447,NeuroCarcinoid_Lung
1.055425117,LUSC
0.148199687,LUAD
0.075986168,LUSC
0.636234143,LUSC
0.205346881,Lung NOS
-0.798697961,NeuroCarcinoid_Lung
0.756433672,Lung NOS
0.618172545,LUSC
0.289778333,LUSC
0.344081138,LUAD
-0.473723116,Kidney
0.971016569,LUSC
-0.268099392,Kidney
-0.566938869,Kidney
0.422732399,Lung NOS
0.174381211,LUAD
-0.090837036,LUAD
-0.272663044,Kidney
1.025790228,LUSC
0.829852427,Lung NOS
0.434842353,LUAD
-0.187160242,NeuroCarcinoid_Lung
-0.988701673,Kidney
1.368018197,LUSC
0.038125017,LUSC
-0.798270304,Kidney
-0.708498277,Kidney
-0.080201169,LUAD
-0.814763683,Kidney
-0.968238345,Kidney
0.088288361,LUAD
0.25665584,LUSC
-0.968068229,NeuroCarcinoid_Lung
0.078750904,LUAD
0.307441807,LUAD
0.123512236,Lung NOS
0.393127519,LUAD
0.017594168,LUAD
-0.626914593,Kidney
0.119206429,LUAD
0.21393121,LUAD
-0.343640356,LUAD
0.37071676,LUAD
-0.730885314,NeuroCarcinoid_Lung
-0.187493883,LUAD
-0.930076084,NeuroCarcinoid_Lung
0.097200276,Lung NOS
0.485724827,LUAD
0.214604202,LUAD
0.739907705,Lung NOS
-0.999054359,Kidney
-0.149867673,LUAD
0.469247425,LUAD
0.769122921,LUSC
-0.613452091,LUAD
-0.53299736,Kidney
0.101191932,LUAD
0.751549125,Lung NOS
0.112207538,Kidney
1.096225749,LUAD
0.588102131,LUSC
0.88503404,Lung NOS
-0.721121889,Kidney
-0.999936136,Kidney
0.102208366,LUAD
0.383296514,Lung NOS
1.044272897,Lung NOS
-0.466404154,Kidney
-0.873569743,Kidney
-0.29037411,LUAD
-0.040160237,Kidney
0.353284182,NeuroCarcinoid_Lung
-0.451285316,LUAD
0.369987598,NeuroCarcinoid_Lung
-0.853877423,Kidney
0.077995915,NeuroCarcinoid_Lung
0.591934511,LUAD
0.536425229,LUSC
0.819286073,Lung NOS
0.784825485,LUSC
-0.952117396,NeuroCarcinoid_Lung
-0.70490514,Kidney
-0.762865106,Kidney
0.293504429,LUAD
1.092279622,LUSC
-0.210561266,Liver
0.865141973,Rectum-Anus
-0.389967079,Liver
0.696027556,Renal Pelvis
-0.902130902,Kidney
-0.626752871,Kidney
-0.824294337,Kidney
-0.554069394,Kidney
0.175567406,Ovary
0.85070336,Head - Neck
-0.144505424,Ovary
-0.36632478,Ovary
0.264277102,Ovary
-0.21316439,Ovary
0.613953802,Bladder
-0.208752649,Ovary
-0.003443942,Ovary
-0.263967831,PAM50_LumB
0.610303555,PAM50_Basal
-0.063571355,PAM50_LumA
-0.699675914,PAM50_LumA
-0.675758356,Kidney
-0.769032805,Kidney
-0.165444818,PAM50_Her2
1.06502482,PAM50_Basal
-0.579098091,PAM50_LumB
-0.255532264,PAM50_Normal
-0.587186766,PAM50_LumA
-0.293556199,PAM50_Basal
-0.227997268,PAM50_LumA
-0.324650724,PAM50_LumB
-0.595874355,Kidney
0.063810716,Ovary
-0.528258559,Ovary
0.221326528,PAM50_Her2
-0.989162576,PAM50_LumA
0.45802658,PAM50_Basal
-0.237970149,PAM50_LumB
-0.132307922,PAM50_LumA
-0.412122845,PAM50_LumA
0.225216555,PAM50_Normal
-0.765826796,Kidney
0.148505699,Large Bowel
-0.377167952,Large Bowel
0.169729976,Large Bowel
0.06301296,Large Bowel
0.140698696,Large Bowel
0.495485379,Large Bowel
0.189876609,Large Bowel
-0.315604451,HGG
0.460066503,Large Bowel
-0.839885731,Kidney
0.340093406,Large Bowel
-0.440414262,LGG
-0.642995884,Kidney
0.18954126,HGG
-0.033843533,Kidney
-0.609502806,Kidney
-0.211480731,Kidney
-0.264749001,Kidney
-0.017482398,HGG
-0.229321904,Large Bowel
0.208383565,Large Bowel
0.229532479,Large Bowel
-0.672417338,Kidney
-0.031325244,Large Bowel
-0.385475028,LGG
0.282338594,Large Bowel
-0.568932815,Kidney
-0.463834224,Kidney
0.218001554,Bladder
0.397374877,Bladder
-0.621555269,Kidney
-0.947682487,Kidney
-0.719885521,Kidney
-1.324708798,Kidney
-0.590986968,Kidney
0.434570614,Melanoma
-0.02448207,Melanoma
0.859837743,Melanoma
-0.440506098,Kidney
0.800442944,Melanoma
0.311745878,Pancreas
-0.314125334,Kidney
-0.524396892,Kidney
-0.293892083,PAM50_LumA
0.818684636,Melanoma
0.546306052,PAM50_Basal
-0.168012692,PAM50_Her2
-0.616762233,Kidney
-0.168640036,PAM50_LumB
0.295385469,PAM50_Basal
0.677704572,Large Bowel
1.414034114,Head - Neck
-0.104642806,PAM50_Normal
0.089147901,Large Bowel
0.068327366,Ovary
0.190512717,Ovary
0.17574072,Large Bowel
-0.024271408,Ovary
0.283620825,Bladder
0.031645164,Large Bowel
-0.266791811,Ovary
-0.040184833,HGG
0.000237879,Large Bowel
-0.340981695,Large Bowel
0.275888795,Rectum-Anus
0.829863536,Large Bowel
0.28438216,Large Bowel
0.286796506,Large Bowel
0.68945176,Head - Neck
-0.208108461,Bladder
0.186333868,Ovary
-0.009253222,Ovary
0.0925288,Large Bowel
0.029988238,Large Bowel
-0.47876471,Rectum-Anus
-0.170635148,Large Bowel
0.240526195,Large Bowel
-0.367598798,Large Bowel
0.141960219,Large Bowel
0.554111639,Large Bowel
0.562706152,Large Bowel
1.087023128,Bladder
0.192027505,PAM50_Basal
-0.730144266,PAM50_LumA
0.686568096,Head - Neck
0.756331522,PAM50_Basal
0.087835587,Bladder
-0.051754198,Pancreas
-0.187203032,PAM50_Normal
0.317321715,PAM50_Basal
0.701248137,Large Bowel
-0.95660362,NeuroCarcinoid_Pancreas
-0.692643348,PAM50_LumA
-0.155839188,PAM50_Normal
-0.583936808,PAM50_LumA
-0.03358013,Ovary
-0.292397684,PAM50_LumB
0.522868114,PAM50_Basal
0.612935973,Bladder
-0.261933165,PAM50_LumB
-0.327256047,PAM50_LumA
0.354985676,Ovary
-0.639192932,NeuroCarcinoid_Pancreas
-0.343278254,Pancreas
-0.927873687,NeuroCarcinoid_Pancreas
-0.503993592,PAM50_LumA
0.484038891,LUAD
1.007817451,Lung NOS
-0.582457863,PAM50_LumB
-0.070828949,LUAD
0.076512088,LUAD
0.211405362,LUAD
-0.218401148,PAM50_Her2
0.689418836,PAM50_Basal
-0.086165709,PAM50_LumA
-0.062021453,NeuroCarcinoid_Lung
1.022393447,PAM50_Basal
0.403169064,LUAD
0.172164019,NeuroCarcinoid_Lung
0.392181094,LUAD
-0.380213797,LUAD
0.225331482,Lung NOS
0.260832455,LUAD
0.266406565,LUAD
0.597675582,LUSC
1.14123405,LUSC
-0.264978643,LUAD
0.286123243,Lung NOS
0.764655884,Lung NOS
0.027546854,LUAD
0.540827441,LUSC
-0.17061456,LUAD
0.784866132,LUSC
0.755905039,LUSC
0.045963126,LUAD
0.646728657,LUSC
1.134876702,LUSC
0.305743712,LUAD
-0.761797424,NeuroCarcinoid_Lung
-0.029161157,LUAD
0.721784216,LUSC
0.711745147,LUSC
0.637256264,PAM50_Basal
1.074544459,LUSC
0.422908502,PAM50_Basal
1.0852797,Lung NOS
0.249374804,LUAD
0.736912162,LUSC
0.058830681,PAM50_LumA
0.296928138,LUSC
-0.750580313,Lung NOS
-0.257302405,LUAD
-0.116070974,LUAD
1.1562408,Lung NOS
-1.127334473,NeuroCarcinoid_Lung
0.683483439,LUSC
0.40240422,LUAD
0.256354075,LUAD
0.205966059,LUAD
0.268384302,Sarcoma
-0.193963167,LUSC
1.05990337,LUSC
-0.565704384,LUAD
-0.433484922,LUAD
-0.115352837,NeuroCarcinoid_Lung
1.039324239,LUSC
0.803754135,LUSC
1.019470585,LUSC
-0.014000478,LUAD
-0.625658673,Kidney
-0.271423927,Kidney
-0.096725722,Kidney
-0.901191619,Kidney
-0.71459496,Kidney
-0.938880929,Kidney
-0.550817161,Kidney
-0.530821317,Kidney
-0.119134429,Kidney
-1.060575838,Kidney
-0.551468072,Kidney
-0.170617191,Kidney
-0.566497809,Kidney
-0.716939954,Kidney
-0.418732434,PAM50_LumA
-0.413552824,Kidney
-0.763137214,Kidney
-0.288423255,Kidney
-0.861575004,PAM50_LumA
-0.40684968,Kidney
0.079211811,PAM50_Her2
-0.732665454,Kidney
-0.528271944,PAM50_Her2
-0.341111418,PAM50_LumA
-0.648542281,Kidney
-0.168747909,Kidney
-0.713036173,Kidney
-0.483884949,PAM50_LumA
-0.678947493,Kidney
-0.740918207,Kidney
-0.686981086,Kidney
-0.979330322,Kidney
-0.243406531,Kidney
-0.603004961,Kidney
-0.574537651,PAM50_LumB
-0.23994906,PAM50_Basal
0.415399869,PAM50_Basal
-0.044532333,PAM50_LumA
-0.432729299,PAM50_LumA
0.072177475,PAM50_Basal
-0.24345349,PAM50_Normal
0.185229219,PAM50_Basal
0.92455108,PAM50_Basal
0.505207535,PAM50_Her2
-0.087971051,PAM50_Her2
-0.571366529,PAM50_LumA
-0.230178513,PAM50_LumA
-0.203270099,PAM50_LumA
-0.304203163,PAM50_LumB
-0.528834971,PAM50_LumA
0.394266115,PAM50_Basal
0.264666168,PAM50_Normal
-0.01943665,PAM50_LumA
-0.139122471,PAM50_LumB
0.83700585,PAM50_Basal
-0.456915839,PAM50_LumB
-0.166222285,PAM50_LumB
0.868339758,PAM50_Her2
0.66771568,PAM50_Basal
-0.130199601,PAM50_LumA
0.295895687,PAM50_LumB
-0.548825169,PAM50_LumA
0.53209604,PAM50_Basal
0.986778306,PAM50_Basal
-0.248960561,PAM50_Her2
-0.1407407,PAM50_LumA
-0.541910062,PAM50_Her2
1.202207309,PAM50_Basal
0.824080967,PAM50_Basal
-0.417605655,PAM50_LumA
-0.167645098,PAM50_Normal
-0.55234213,Kidney
0.11882492,Kidney
-0.716516542,Kidney
-0.245212494,Kidney
-0.554650695,Kidney
-0.559748655,Kidney
-0.903166007,Kidney
-0.799093924,Kidney
-0.980550194,Kidney
-0.19557828,Kidney
-1.050606122,Kidney
-0.43959476,Kidney
0.483500676,Renal Pelvis
0.684103652,Renal Pelvis
-0.805473707,Kidney
-0.427150517,Kidney
0.726427142,Renal Pelvis
-0.682283307,Kidney
-0.695921001,Kidney
-0.370353117,Kidney
-0.76994961,Kidney
-0.38228453,Kidney
0.927566555,Renal Pelvis
-0.595121113,Kidney
0.097554018,Renal Pelvis
-0.284739213,Kidney
-0.212204697,Kidney
-0.30470458,Kidney
-1.120871446,Kidney
-0.74738404,Kidney
-0.605131061,Kidney
-0.920161159,Kidney
-0.087124928,Kidney
-0.850409682,Kidney
-0.58124841,Kidney
0.137606993,Kidney
0.060456854,Kidney
0.033075717,Kidney
-0.273570523,PAM50_LumA
-0.641392791,PAM50_LumA
-0.770949718,PAM50_LumA
-0.081921995,PAM50_LumB
-0.583694655,PAM50_LumA
-0.378694909,PAM50_LumA
-0.487248572,PAM50_LumB
-0.05240228,PAM50_Normal
0.225375551,PAM50_Basal
0.131078815,LUSC
0.314229003,PAM50_LumA
-0.488752405,PAM50_LumA
-0.373447661,PAM50_LumA
-0.118613756,PAM50_Her2
0.549385169,PAM50_Basal
1.209719984,LUSC
-1.021251657,PAM50_LumA
-0.565677949,PAM50_LumA
0.912164128,PAM50_Basal
0.186983496,PAM50_Basal
-0.224170261,PAM50_LumA
-0.379695981,PAM50_LumA
0.351551554,LUSC
-0.158100869,PAM50_Her2
-0.355798687,PAM50_Normal
-0.254551495,PAM50_Basal
-0.331276271,PAM50_LumB
-0.522071614,PAM50_LumA
-0.449665606,PAM50_LumA
-0.385600172,PAM50_Her2
0.787031135,NeuroCarcinoid_Lung
-0.131137883,PAM50_LumA
-0.123333047,LUAD
-0.006152031,PAM50_Normal
-1.058333863,Kidney
-0.748147029,Kidney
0.337138532,Renal Pelvis
-0.560494217,Kidney
-0.800405455,Kidney
-0.460567943,Kidney
-0.133263613,Kidney
-0.808695978,Kidney
-0.236190081,Kidney
0.489790828,Renal Pelvis
-0.658655458,Kidney
-0.820564621,PAM50_Normal
-0.909731692,Kidney
-0.824038851,Kidney
-0.26018478,Kidney
-0.554555503,PAM50_LumA
-0.694858289,Kidney
-0.587159637,Kidney
-0.81276753,Kidney
0.507123734,Kidney
0.608545465,Renal Pelvis
-0.264464553,Kidney
-1.130719582,Kidney
-0.806541988,Kidney
-0.889240042,Kidney
-1.024099352,Kidney
-0.38716946,Kidney
-0.231115583,Kidney
-0.867471386,Kidney
0.039047454,PAM50_LumA
-0.992042589,Kidney
-0.685524237,Kidney
-0.394100778,Kidney
-0.504159495,Kidney
-0.855991679,Kidney
-0.860566916,Kidney
-0.628280613,Kidney
-0.705538566,Kidney
-0.862688661,Kidney
-0.54601591,Kidney
-0.87205217,Kidney
-1.026784496,Kidney
-0.303849137,PAM50_LumA
-0.425267961,PAM50_LumA
-0.580053701,Thyroid
0.174006083,Renal Pelvis
0.312749287,Bladder
-0.298838933,Kidney
0.412059424,Ovary
-0.034809121,Ovary
0.135575211,Ovary
-0.561210289,Kidney
-0.222328062,Kidney
-0.541227717,Liver
-0.540860785,Kidney
0.000297317,Kidney
-0.281516855,Ovary
0.92527714,Bladder
-0.348627091,Kidney
0.487761635,Ovary
-0.742799529,Kidney
-0.871608352,Kidney
0.23115325,Bladder
-0.828193743,Kidney
-0.676926736,Kidney
0.435752217,Ovary
-0.489806806,Kidney
-0.700421196,Kidney
-0.461197846,Kidney
-0.851414724,Kidney
0.757349603,Renal Pelvis
0.22308758,Bladder
-0.081197883,PAM50_LumB
-0.252151292,PAM50_LumB
0.423491671,PAM50_Basal
-0.32256176,PAM50_Basal
-0.838306429,PAM50_LumA
-0.076010093,PAM50_Normal
-0.043676635,PAM50_Normal
-0.021753684,PAM50_LumB
0.745434475,PAM50_Basal
1.329466679,PAM50_Basal
-0.219290418,PAM50_LumB
-0.331528834,PAM50_LumA
-0.067709363,PAM50_Her2
-0.260814147,PAM50_LumA
0.574113582,PAM50_Basal
0.377691922,PAM50_Basal
-0.571015256,PAM50_LumB
-0.250121834,PAM50_LumB
0.401646229,PAM50_Her2
-0.241498854,PAM50_Her2
-0.341621734,Ovary
0.143478418,Large Bowel
0.510971436,PAM50_LumB
-0.514331237,PAM50_LumB
-0.063378947,PAM50_Basal
-0.679803039,PAM50_LumA
-0.151512287,PAM50_LumB
0.468945516,PAM50_Basal
-0.484967022,PAM50_LumA
-0.263884428,PAM50_LumA
-0.015117369,PAM50_Normal
-0.403451052,PAM50_LumB
-0.085932661,Large Bowel
-0.541786662,PAM50_LumA
-0.289582349,PAM50_LumB
-0.337489445,PAM50_LumB
-0.491142576,PAM50_LumA
-0.200651409,PAM50_Basal
-0.33980415,PAM50_Normal
-0.138751276,Rectum-Anus
0.138782368,Large Bowel
0.453879689,Large Bowel
0.683119443,Large Bowel
0.22078453,Large Bowel
-0.087172114,Rectum-Anus
0.36470051,Large Bowel
0.587573977,Large Bowel
-0.00602282,Large Bowel
-0.434123231,Large Bowel
0.431919223,Large Bowel
-0.186331443,Large Bowel
0.034132558,Large Bowel
0.038163566,Large Bowel
-0.456988853,Large Bowel
0.089709497,Large Bowel
0.069327806,Large Bowel
0.03711233,Large Bowel
-0.985441614,NeuroCarcinoid
-0.316137143,Large Bowel
0.544121521,Rectum-Anus
0.547725715,Large Bowel
0.139579606,Large Bowel
0.414461557,Large Bowel
0.142718819,Large Bowel
-0.16042551,Large Bowel
-0.003042219,Large Bowel
-0.060740908,Large Bowel
-0.039406763,Large Bowel
0.032777622,Large Bowel
-0.968534023,Large Bowel
0.436848182,Large Bowel
-0.220819872,Large Bowel
0.286989986,Large Bowel
-0.611340165,PAM50_Normal
0.487527076,Large Bowel
-0.336853929,PAM50_LumB
-0.077044173,Large Bowel
-0.200565396,Large Bowel
0.319744993,Large Bowel
-0.18990105,PAM50_Basal
0.044552903,Large Bowel
-0.266129648,Large Bowel
0.137337947,PAM50_Basal
0.136719559,PAM50_Basal
0.037185157,PAM50_LumB
0.401178082,Large Bowel
-0.061109582,Large Bowel
0.303766315,PAM50_Normal
-0.744856506,PAM50_Normal
0.219957122,Large Bowel
-0.40902058,PAM50_Normal
-1.067516691,Kidney
0.304344251,Bladder
-0.489845638,Kidney
-0.370678231,Kidney
-0.020767125,Kidney
-1.248473234,Kidney
0.407827164,Renal Pelvis
-0.59158409,Kidney
0.106776011,Liver
-0.576295153,Kidney
0.068943808,Kidney
0.21552557,Liver
0.123038544,Kidney
-0.477335449,Kidney
-0.126331464,Kidney
-0.079838344,Kidney
0.101721339,NeuroCarcinoid_Pancreas
1.356633936,Sarcoma
-0.670564308,Large Bowel
-0.415112271,LUAD
0.822245959,LUSC
-0.208298762,LUAD
-1.181019263,NeuroCarcinoid_Lung
0.346479914,LUSC
0.754790147,Lung NOS
-0.499785809,LUAD
-0.246925336,LUAD
0.910532437,LUSC
0.729930567,LUSC
-0.175892938,LUAD
-0.581010374,LUAD
-0.103302023,LUSC
-0.510544423,PAM50_LumA
-0.158239761,LUAD
0.593357049,Lung NOS
0.243926163,Lung NOS
-0.373938436,LUAD
0.449449387,Bladder
1.216501596,LUSC
-0.671894087,LUAD
-0.324722606,LUAD
0.226926404,Bladder
0.422633511,Bladder
-0.084151126,PAM50_Normal
-0.585018536,PAM50_LumA
0.188960496,PAM50_Basal
0.036499578,PAM50_LumA
0.031126899,PAM50_Normal
-0.493183326,Kidney
-0.280897736,PAM50_LumB
0.379682936,PAM50_LumA
0.061326613,PAM50_Normal
0.174455915,Large Bowel
-0.163432366,PAM50_LumB
-0.463499633,PAM50_LumA
-0.552269404,PAM50_LumA
-0.696149875,PAM50_LumA
-0.287764215,PAM50_LumA
0.061411335,Large Bowel
-0.462049383,PAM50_LumA
-0.540199412,PAM50_LumA
-0.039542005,PAM50_Her2
-0.658521743,PAM50_Her2
-0.405711564,PAM50_Normal
0.492337215,PAM50_Her2
-0.351790293,PAM50_Normal
-0.595535517,PAM50_LumB
0.180277718,PAM50_Her2
-0.216838957,PAM50_Basal
-0.331116703,PAM50_LumA
-0.007125898,PAM50_LumA
0.158191245,PAM50_Her2
-0.54328249,PAM50_LumB
0.028996274,PAM50_Normal
0.123832823,PAM50_Normal
0.023193044,Large Bowel
-0.317309158,PAM50_Basal
-0.097611506,PAM50_LumA
-0.238812946,Large Bowel
0.681792376,PAM50_Basal
-0.459589422,PAM50_Normal
0.5813864,PAM50_Basal
-0.061399518,PAM50_Basal
-0.237414778,PAM50_LumA
0.19301767,PAM50_Normal
0.053829903,PAM50_Normal
-0.284620155,PAM50_LumB
0.350511086,Large Bowel
-0.044031918,Kidney
0.946883219,PAM50_Basal
0.008823278,PAM50_LumA
-0.732703454,Kidney
-0.43697158,Kidney
0.16629789,PAM50_LumA
-0.23813306,PAM50_LumA
-0.801540909,Kidney
-0.732118053,Kidney
-0.441278456,Lung NOS
-0.975954018,PAM50_LumB
0.837900062,PAM50_Basal
0.787817105,LUSC
-0.800072616,Kidney
0.33925085,PAM50_Basal
-0.077870577,PAM50_Normal
0.151690586,PAM50_Normal
-0.006535283,PAM50_LumA
-0.680182514,Kidney
-0.226329783,Kidney
0.772002415,Renal Pelvis
-0.832660438,Kidney
-0.522228597,NeuroCarcinoid_Lung
1.501304842,LUSC
-0.273070312,LUAD
-0.999378319,NeuroCarcinoid_Lung
-0.900667285,Kidney
-0.379527973,LUAD
